Gene_id,readcount_S_111,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400008296,223.9479386,937.4316153,-2.0656,6.66E-06,0.00038489,LRR receptor-like serine/threonine-protein kinase FLS2 [Source:PGSC_GENE;Acc:PGSC0003DMG400008296],
PGSC0003DMG400008313,1389.724972,438.9664313,1.6626,0.0025495,0.042444,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008313],
PGSC0003DMG400008357,612.1059501,1097.903326,-0.8429,1.45E-05,0.00072614,Patatin B2 [Source:PGSC_GENE;Acc:PGSC0003DMG400008357],
PGSC0003DMG400008363,16.67303382,93.44207745,-2.4866,5.92E-12,1.37E-09,"2,4-dienoyl-CoA reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400008363]",
PGSC0003DMG400008364,1.219717628,40.67063327,-5.0594,4.23E-13,1.24E-10,"2,4-dienoyl-CoA reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400008364]",
PGSC0003DMG400008394,104.6043619,179.1444889,-0.77618,0.0017238,0.031534,Cc-nbs-lrr resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008394],
PGSC0003DMG400008404,236.3081287,467.3882488,-0.98395,0.0014448,0.027906,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008404],
PGSC0003DMG400008420,38.18399579,105.5935512,-1.4675,4.04E-06,0.00024885,"Endo-1,4-beta-xylanase A [Source:PGSC_GENE;Acc:PGSC0003DMG400008420]",
PGSC0003DMG400008427,503.7839072,782.4195388,-0.63514,0.0027395,0.044597,Tetracycline transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400008427],
PGSC0003DMG400008453,54.87315654,20.52162874,1.419,0.00066171,0.015684,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008453],
PGSC0003DMG400008472,2409.413767,5833.294769,-1.2756,2.09E-13,6.57E-11,W-3 desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400008472],
PGSC0003DMG400008482,155.4274408,297.4783482,-0.93654,0.00058689,0.014237,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008482],
PGSC0003DMG400008491,656.9270464,415.3167371,0.66152,0.0015225,0.028891,ATP binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008491],
PGSC0003DMG400008513,3972.635044,2605.466966,0.60855,0.00060742,0.014643,Acidic ribosomal protein P3 [Source:PGSC_GENE;Acc:PGSC0003DMG400008513],
PGSC0003DMG400008517,20.88223446,88.86621812,-2.0894,0.00020024,0.006117,MtN3 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008517],
PGSC0003DMG400008546,2518.515989,677.9430612,1.8933,0.00057107,0.013973,Miraculin [Source:PGSC_GENE;Acc:PGSC0003DMG400008546],
PGSC0003DMG400008551,2360.020786,3777.114445,-0.67848,0.00024552,0.0071759,Homomeric Acetyl-CoA Carboxylase (Hom-ACCase) [Source:PGSC_GENE;Acc:PGSC0003DMG400008551],
PGSC0003DMG400008564,4603.386299,8806.508438,-0.93587,9.38E-06,0.00051085,"Chlorophyll a-b binding protein 13, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400008564]",
PGSC0003DMG400008579,1266.74178,1841.25296,-0.53957,0.0012306,0.024772,"Glycosyltransferase, CAZy family GT47 [Source:PGSC_GENE;Acc:PGSC0003DMG400008579]",
PGSC0003DMG400008585,535.4315913,800.3168148,-0.57987,0.0028587,0.045895,Photosystem II reaction center psb28 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008585],
PGSC0003DMG400008591,363.5023163,792.7329178,-1.1249,3.00E-09,4.06E-07,O-methyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400008591],
PGSC0003DMG400008595,194.2594378,315.7354041,-0.70073,0.0013166,0.026062,Cc-nbs-lrr resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008595],
PGSC0003DMG400008629,283.0378385,127.7558377,1.1476,1.45E-05,0.00072614,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008629],
PGSC0003DMG400008660,885.3419955,1407.161443,-0.66848,0.00021945,0.006613,Sugar transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400008660],
PGSC0003DMG400008662,24.17985477,64.96164279,-1.4258,0.00017574,0.0055372,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008662],
PGSC0003DMG400008673,738.0064518,427.36557,0.78816,5.56E-05,0.0021789,Endochitinase (Chitinase) [Source:PGSC_GENE;Acc:PGSC0003DMG400008673],
PGSC0003DMG400008724,141.8500153,377.575995,-1.4124,0.00077026,0.017574,Oxidoreductase [Source:PGSC_GENE;Acc:PGSC0003DMG400008724],
PGSC0003DMG400008730,33.93938393,73.15539531,-1.108,0.0017487,0.031852,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400008730],
PGSC0003DMG400008754,3093.373355,2142.154358,0.53012,0.0029805,0.047459,Ly200 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008754],
PGSC0003DMG400008794,2774.124481,1430.161338,0.95585,3.20E-07,2.68E-05,Major latex [Source:PGSC_GENE;Acc:PGSC0003DMG400008794],
PGSC0003DMG400008811,32.45436794,108.4742213,-1.7409,3.02E-06,0.00019168,Major latex [Source:PGSC_GENE;Acc:PGSC0003DMG400008811],
PGSC0003DMG400008833,237.4456216,524.9516491,-1.1446,1.30E-08,1.52E-06,Expansin [Source:PGSC_GENE;Acc:PGSC0003DMG400008833],
PGSC0003DMG400008855,5980.871819,4178.77264,0.51728,0.0029105,0.046511,Transcription factor BTF3 [Source:PGSC_GENE;Acc:PGSC0003DMG400008855],
PGSC0003DMG400008927,122.2390908,238.9543149,-0.96703,6.41E-05,0.0024465,"Pentatricopeptide repeat-containing protein, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400008927]",
PGSC0003DMG400008936,108.8873403,327.9124493,-1.5905,0.0013417,0.026391,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400008936],
PGSC0003DMG400008954,557.0582657,1131.472938,-1.0223,3.22E-08,3.48E-06,Carbonic anhydrase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400008954],
PGSC0003DMG400008984,250.0329825,525.7725636,-1.0723,8.57E-08,8.41E-06,Basic 7S globulin 2 small subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400008984],
PGSC0003DMG400009007,403.6168556,884.7350614,-1.1323,2.68E-07,2.29E-05,PIT1 [Source:PGSC_GENE;Acc:PGSC0003DMG400009007],
PGSC0003DMG400009033,8.497124546,38.45512018,-2.1781,2.30E-05,0.0010587,Myb 12 transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400009033],
PGSC0003DMG400009072,624.3513438,1515.300903,-1.2792,4.29E-10,6.76E-08,RNA polymerase sigma factor rpoD [Source:PGSC_GENE;Acc:PGSC0003DMG400009072],
PGSC0003DMG400009130,2619.466399,1743.717832,0.58711,0.00043769,0.011352,ATP-dependent clp protease ATP-binding subunit clpx [Source:PGSC_GENE;Acc:PGSC0003DMG400009130],
PGSC0003DMG400009147,833.2369304,1487.49827,-0.83609,5.63E-06,0.00033371,"Chaperonin Cpn60/TCP-1; Phosphatidylinositol-4-phosphate 5-kinase; Zinc finger, FYVE/PHD-type [Source:PGSC_GENE;Acc:PGSC0003DMG400009147]",
PGSC0003DMG400009192,451.6978963,251.6055233,0.84419,9.97E-05,0.0035195,Mitochondrial deoxynucleotide carrier [Source:PGSC_GENE;Acc:PGSC0003DMG400009192],
PGSC0003DMG400009213,17539.54576,11264.71049,0.6388,0.00010184,0.0035671,Sucrose transport protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009213],
PGSC0003DMG400009245,443.3955623,856.1739651,-0.94931,2.73E-07,2.32E-05,Nam 10 [Source:PGSC_GENE;Acc:PGSC0003DMG400009245],
PGSC0003DMG400009255,44.29316902,313.1342824,-2.8216,7.88E-14,2.69E-11,Small heat-shock protein homolog protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009255],
PGSC0003DMG400009264,3130.589095,2123.396247,0.56006,0.002138,0.03704,40S ribosomal protein S29 [Source:PGSC_GENE;Acc:PGSC0003DMG400009264],
PGSC0003DMG400009268,9674.937994,22571.06812,-1.2222,5.27E-08,5.44E-06,Proteinase inhibitor [Source:PGSC_GENE;Acc:PGSC0003DMG400009268],
PGSC0003DMG400009296,1197.808586,593.7159449,1.0126,0.00088502,0.019425,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009296],
PGSC0003DMG400009376,1311.15903,819.6406502,0.67778,0.00023543,0.0069728,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009376],
PGSC0003DMG400009440,688.93298,464.6149696,0.56833,0.0026929,0.044098,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009440],
PGSC0003DMG400009452,83.3971733,146.2003567,-0.80988,0.0026612,0.043738,C2 domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009452],
PGSC0003DMG400009464,327.2070107,165.6282578,0.98225,3.83E-06,0.0002379,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009464],
PGSC0003DMG400009466,19.5855168,73.80911529,-1.914,3.38E-07,2.81E-05,Metal-binding isoprenylated protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009466],
PGSC0003DMG400009472,283.3761203,713.6164721,-1.3324,0.000711,0.0166,Phosphoglycerate mutase [Source:PGSC_GENE;Acc:PGSC0003DMG400009472],
PGSC0003DMG400009536,391.3828693,625.6612339,-0.6768,0.00037808,0.010066,"Transferase, transferring glycosyl groups [Source:PGSC_GENE;Acc:PGSC0003DMG400009536]",
PGSC0003DMG400009565,65.9139122,150.0362071,-1.1867,1.89E-05,0.00090779,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400009565],
PGSC0003DMG400009710,752.9289488,423.4923656,0.83018,0.0004437,0.011489,Na(+)/H(+) antiporter [Source:PGSC_GENE;Acc:PGSC0003DMG400009710],
PGSC0003DMG400009718,15.9411216,40.15550478,-1.3328,0.0026664,0.043757,Ring finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009718],
PGSC0003DMG400009830,1208.443656,755.3065589,0.67802,0.00016838,0.005387,Ureide permease [Source:PGSC_GENE;Acc:PGSC0003DMG400009830],
PGSC0003DMG400009843,794.7776762,445.540695,0.83499,0.0013457,0.026436,Receptor kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400009843],
PGSC0003DMG400009850,1052.206472,543.2209484,0.95381,5.98E-06,0.00035093,Progesterone 5-beta-reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400009850],
PGSC0003DMG400009869,850.3598071,2218.511509,-1.3834,1.32E-14,5.14E-12,DNAJ [Source:PGSC_GENE;Acc:PGSC0003DMG400009869],
PGSC0003DMG400009871,1786.797981,4115.28445,-1.2036,0.00080231,0.018146,Allergen Pru du 2.04 [Source:PGSC_GENE;Acc:PGSC0003DMG400009871],
PGSC0003DMG400009887,127.6100872,234.1565491,-0.87573,0.00020479,0.0062192,Phospholipase D delta [Source:PGSC_GENE;Acc:PGSC0003DMG400009887],
PGSC0003DMG400009891,2278.364242,3974.486966,-0.80277,2.69E-06,0.0001764,Alpha-amylase [Source:PGSC_GENE;Acc:PGSC0003DMG400009891],
PGSC0003DMG400009899,55.58631179,111.0523366,-0.99844,0.00055494,0.013647,Ethylene-inducing xylanase [Source:PGSC_GENE;Acc:PGSC0003DMG400009899],
PGSC0003DMG400009919,238.0159516,378.1806743,-0.66802,0.0028335,0.045609,Zinc finger family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009919],
PGSC0003DMG400009920,12.59232785,36.34430043,-1.5292,0.0026651,0.043757,CUP-SHAPED COTYLEDON3 [Source:PGSC_GENE;Acc:PGSC0003DMG400009920],
PGSC0003DMG400009926,296.3224948,177.4266579,0.73995,0.0010247,0.021723,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009926],
PGSC0003DMG400009932,158.0900041,309.427779,-0.96886,2.85E-05,0.001276,"MRNA, 952 bp sequence [Source:PGSC_GENE;Acc:PGSC0003DMG400009932]",
PGSC0003DMG400009968,9070.42833,15489.25759,-0.77203,0.00029856,0.0084482,25 kDa protein dehydrin [Source:PGSC_GENE;Acc:PGSC0003DMG400009968],
PGSC0003DMG400009969,47.35063828,119.2919253,-1.333,0.0010438,0.021993,Lysine/histidine transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400009969],
PGSC0003DMG400009982,4386.621444,6508.090097,-0.56912,0.0010692,0.022315,BTB/POZ domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400009982],
PGSC0003DMG400009985,395.1294701,754.0184123,-0.93227,4.87E-05,0.0019532,Serine/threonine-protein kinase cx32 [Source:PGSC_GENE;Acc:PGSC0003DMG400009985],
PGSC0003DMG400009992,3253.691752,7208.274907,-1.1476,1.25E-10,2.21E-08,Glyceraldehyde-3-phosphate dehydrogenase B subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400009992],
PGSC0003DMG400010031,42.97706933,175.0319124,-2.026,1.24E-12,3.27E-10,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010031],
PGSC0003DMG400010046,7471.118743,4924.934609,0.60122,0.00063642,0.015213,Proteasome maturation factor UMP1 family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010046],
PGSC0003DMG400010051,2975.408094,5114.831358,-0.7816,4.82E-06,0.0002891,S-adenosylmethionine decarboxylase proenzyme [Source:PGSC_GENE;Acc:PGSC0003DMG400010051],
PGSC0003DMG400010059,529.1297985,880.7964453,-0.73519,6.29E-05,0.0024116,Calcium/calmodulin-dependent protein kinase CaMK3 [Source:PGSC_GENE;Acc:PGSC0003DMG400010059],
PGSC0003DMG400010065,666.7582005,1152.115969,-0.78905,2.12E-05,0.00098614,MAP protein kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010065],
PGSC0003DMG400010067,34.22592146,134.6727174,-1.9763,1.04E-10,1.89E-08,DNA binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010067],
PGSC0003DMG400010092,98.12611341,1015.496074,-3.3714,3.99E-44,1.24E-39,Cinnamoyl-CoA reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400010092],
PGSC0003DMG400010096,372.2125974,184.8107083,1.0101,0.0026879,0.044064,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010096],
PGSC0003DMG400010117,1033.468961,1936.998606,-0.90633,0.00057237,0.013993,HXXXD-type acyl-transferase family protein [Source:Projected from Arabidopsis thaliana (AT5G23940) TAIR;Acc:AT5G23940],
PGSC0003DMG400010119,4118.564167,2583.428639,0.67285,0.0014073,0.027394,Fibrillarin homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400010119],
PGSC0003DMG400010132,141.2493255,276.0753524,-0.96682,2.03E-05,0.00095898,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010132],
PGSC0003DMG400010154,279.25621,142.8345877,0.96724,3.71E-05,0.0015757,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010154],
PGSC0003DMG400010166,257.1997597,741.1462363,-1.5269,2.93E-12,7.17E-10,Anthocyanin permease [Source:PGSC_GENE;Acc:PGSC0003DMG400010166],
PGSC0003DMG400010173,158.7538324,264.6294442,-0.73718,0.0012079,0.02444,Avr9/Cf-9 rapidly elicited protein 140 [Source:PGSC_GENE;Acc:PGSC0003DMG400010173],
PGSC0003DMG400010215,265.2918549,143.9945968,0.88157,0.00014257,0.0046819,Cysteine protease [Source:PGSC_GENE;Acc:PGSC0003DMG400010215],
PGSC0003DMG400010314,546.5917416,802.2339854,-0.55356,0.002324,0.039428,ABC transporter family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010314],
PGSC0003DMG400010362,3758.564979,2280.478424,0.72085,2.86E-05,0.001276,Cathepsin B-like cysteine proteinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010362],
PGSC0003DMG400010387,8926.754819,5351.665814,0.73815,0.00024863,0.0072533,Glycine-rich protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010387],
PGSC0003DMG400010405,452.7217968,262.3496098,0.78713,0.00021363,0.0064561,Proline/glycine/tyrosine-rich protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010405],
PGSC0003DMG400010408,353.497951,544.4773568,-0.62317,0.001634,0.030354,Oxidoreductase [Source:PGSC_GENE;Acc:PGSC0003DMG400010408],
PGSC0003DMG400010410,67.83223354,147.8309042,-1.1239,2.09E-05,0.0009788,Calcium-binding protein CML23 [Source:PGSC_GENE;Acc:PGSC0003DMG400010410],
PGSC0003DMG400010439,35.42086716,113.2683066,-1.6771,3.20E-08,3.47E-06,CHP-rich zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010439],
PGSC0003DMG400010462,67.85895624,31.42898929,1.1104,0.0030625,0.048482,Bcl-2-associated athanogene [Source:PGSC_GENE;Acc:PGSC0003DMG400010462],
PGSC0003DMG400010465,35.57601962,10.95660847,1.6991,0.0017151,0.031448,Peroxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400010465],
PGSC0003DMG400010477,525.3279066,1131.737121,-1.1072,1.23E-05,0.00063706,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400010477],
PGSC0003DMG400010485,777.0847124,1597.87958,-1.04,8.47E-09,1.05E-06,Poly(P)/ATP NAD kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400010485],
PGSC0003DMG400010498,9.599741676,76.70659423,-2.9983,1.60E-05,0.00079053,"Photosystem II 5 kDa protein, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400010498]",
PGSC0003DMG400010509,212.526008,338.2494932,-0.67045,0.0018062,0.032634,Axi 1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010509],
PGSC0003DMG400010612,73.43817509,165.4942799,-1.1722,3.52E-05,0.0015138,HJTR2GH1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010612],
PGSC0003DMG400010641,979.5608286,1977.674897,-1.0136,0.00077694,0.017688,Pheophorbide A oxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400010641],
PGSC0003DMG400010674,1255.415575,2480.841815,-0.98266,3.28E-05,0.00143,GMP synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400010674],
PGSC0003DMG400010713,86.75455785,544.0252938,-2.6487,4.94E-21,4.80E-18,Salt responsive protein 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400010713],
PGSC0003DMG400010718,375.7681039,881.4636873,-1.2301,2.12E-10,3.53E-08,GDSL-motif lipase/hydrolase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010718],
PGSC0003DMG400010738,88.23129762,207.9439742,-1.2368,3.92E-07,3.24E-05,E3 ubiquitin ligase [Source:PGSC_GENE;Acc:PGSC0003DMG400010738],
PGSC0003DMG400010794,3652.978657,5230.025488,-0.51774,0.0021039,0.036634,Cellulose synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400010794],
PGSC0003DMG400010802,1326.759837,3068.561961,-1.2097,0.0013133,0.026038,Glucose-6-phosphate 1-dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400010802],
PGSC0003DMG400010828,131.6185366,66.45742324,0.98586,0.00080792,0.018233,Organ-specific protein P4 [Source:PGSC_GENE;Acc:PGSC0003DMG400010828],
PGSC0003DMG400010853,47.5138542,103.7339418,-1.1265,0.0003196,0.0088978,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400010853],
PGSC0003DMG400010987,249.9405455,549.9419268,-1.1377,1.41E-08,1.64E-06,WRKY 13 [Source:PGSC_GENE;Acc:PGSC0003DMG400010987],
PGSC0003DMG400010997,254.6015046,158.0277285,0.68806,0.0027788,0.044915,Tyramine N-feruloyltransferase 4/11 [Source:PGSC_GENE;Acc:PGSC0003DMG400010997],
PGSC0003DMG400011021,55.41455929,16.73954,1.727,0.00010186,0.0035671,CPRD49 [Source:PGSC_GENE;Acc:PGSC0003DMG400011021],
PGSC0003DMG400011029,31.43064741,174.3315422,-2.4716,2.06E-17,1.23E-14,UDP-glucose glucosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011029],
PGSC0003DMG400011030,73.06619867,131.0099019,-0.8424,0.0018918,0.033831,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011030],
PGSC0003DMG400011031,50.68809208,168.3531588,-1.7318,0.00043014,0.011175,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011031],
PGSC0003DMG400011039,1050.089707,2178.315458,-1.0527,2.02E-09,2.85E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011039],
PGSC0003DMG400011048,198.1112677,653.1588125,-1.7211,7.42E-10,1.13E-07,MYB transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011048],
PGSC0003DMG400011052,120.2252293,511.3968256,-2.0887,2.63E-07,2.27E-05,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011052],
PGSC0003DMG400011072,372.9831325,6013.505607,-4.011,2.97E-09,4.03E-07,"Ribulose bisphosphate carboxylase/oxygenase activase 1, chloroplastic [Source:PGSC_GENE;Acc:PGSC0003DMG400011072]",
PGSC0003DMG400011074,12.40771422,61.26565487,-2.3038,2.72E-06,0.00017747,UDP-glucuronosyltransferase [Source:PGSC_GENE;Acc:PGSC0003DMG400011074],
PGSC0003DMG400011118,629.3719068,368.6019324,0.77185,7.19E-05,0.0026858,ATPP2-A13 [Source:PGSC_GENE;Acc:PGSC0003DMG400011118],
PGSC0003DMG400011132,1061.754345,5776.384754,-2.4437,8.03E-25,1.14E-21,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400011132],
PGSC0003DMG400011135,2360.76554,4436.952525,-0.91031,1.63E-07,1.49E-05,Plastidial delta-12 oleate desaturase [Source:PGSC_GENE;Acc:PGSC0003DMG400011135],
PGSC0003DMG400011217,72.45603268,134.3199125,-0.8905,0.001647,0.030488,CYP72A54 [Source:PGSC_GENE;Acc:PGSC0003DMG400011217],
PGSC0003DMG400011222,2537.29839,4147.782879,-0.70905,3.20E-05,0.0013985,UDP-glucuronate 5-epimerase [Source:PGSC_GENE;Acc:PGSC0003DMG400011222],
PGSC0003DMG400011238,299.6388326,571.4450216,-0.93139,4.09E-06,0.00025064,Amine oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400011238],
PGSC0003DMG400011249,92.28176543,340.2344851,-1.8824,6.35E-12,1.46E-09,F-box family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011249],
PGSC0003DMG400011251,2.729765911,22.97518719,-3.0732,2.18E-05,0.0010048,S-locus-specific glycoprotein S6 [Source:PGSC_GENE;Acc:PGSC0003DMG400011251],
PGSC0003DMG400011282,243.42814,789.9892437,-1.6983,5.66E-16,2.67E-13,Tryptophan synthase beta chain [Source:PGSC_GENE;Acc:PGSC0003DMG400011282],
PGSC0003DMG400011293,4661.71176,3047.373167,0.61329,0.00040693,0.010706,Plasma membrane polypeptide [Source:PGSC_GENE;Acc:PGSC0003DMG400011293],
PGSC0003DMG400011294,50.60509847,350.3262033,-2.7913,9.26E-30,2.88E-26,MYB transcription factor MYB114 [Source:PGSC_GENE;Acc:PGSC0003DMG400011294],
PGSC0003DMG400011321,392.5081096,917.3727991,-1.2248,2.00E-05,0.00094853,Protein phosphatase-2c [Source:PGSC_GENE;Acc:PGSC0003DMG400011321],
PGSC0003DMG400011397,542.6421061,354.1338078,0.61571,0.0019421,0.034473,WD-repeat protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011397],
PGSC0003DMG400011402,2737.943596,1893.862664,0.53176,0.001807,0.032634,Pre-mRNA-splicing factor SF2 [Source:PGSC_GENE;Acc:PGSC0003DMG400011402],
PGSC0003DMG400011475,139.7211453,258.5731542,-0.88802,0.00018057,0.0056549,Pentatricopeptide repeat-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011475],
PGSC0003DMG400011502,588.2038573,892.8736124,-0.60214,0.001203,0.024371,PEP carboxylase kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400011502],
PGSC0003DMG400011508,289.3183018,1207.792092,-2.0616,7.19E-14,2.49E-11,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400011508],
PGSC0003DMG400011531,325.2354107,750.5457151,-1.2065,6.76E-06,0.00038955,Pre-mRNA splicing factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011531],
PGSC0003DMG400011548,61.06607824,164.65796,-1.431,6.20E-08,6.28E-06,Zinc finger DNA-binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400011548],
PGSC0003DMG400011627,97.33775696,385.6676594,-1.9863,2.14E-12,5.41E-10,Chloroplast small heat shock protein class I [Source:PGSC_GENE;Acc:PGSC0003DMG400011627],
PGSC0003DMG400011630,13.40060435,88.92166354,-2.7302,1.58E-07,1.45E-05,Chloroplast small heat shock protein class I [Source:PGSC_GENE;Acc:PGSC0003DMG400011630],
PGSC0003DMG400011631,112.5975542,666.4621934,-2.5653,4.00E-17,2.30E-14,Chloroplast small heat shock protein class I [Source:PGSC_GENE;Acc:PGSC0003DMG400011631],
PGSC0003DMG400011632,67.22052498,243.3267528,-1.8559,7.34E-10,1.12E-07,Chloroplast small heat shock protein class I [Source:PGSC_GENE;Acc:PGSC0003DMG400011632],
PGSC0003DMG400011633,280.0267015,471.0218796,-0.75023,0.00017354,0.0055043,WRKY-type transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400011633],
